Date,Comment_ID,Parent_ID,Content,Status,Reaction_Count,Reply_Count,Permalink,Post_URL
2026-06-06 14:52:59,1444898224349187_1410772324209259,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1410772324209259,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:01,1444898224349187_800012309861459,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=800012309861459,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:02,1444898224349187_1313297563586848,1444898224349187_1323089503104305,Nguyễn Đình Phong Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1313297563586848,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:05,1444898224349187_1326245808918590,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1326245808918590,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:07,1444898224349187_978753274946996,1444898224349187_1323089503104305,Nguyễn Đình Phong Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=978753274946996,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:09,1444898224349187_986401027583937,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=986401027583937,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:10,1444898224349187_915170028249600,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=915170028249600,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:12,1444898224349187_1752064509537240,1444898224349187_1323089503104305,Nguyễn Đình Phong Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1752064509537240,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:14,1444898224349187_1022088867010670,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1022088867010670,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:16,1444898224349187_1468120794619488,1444898224349187_1323089503104305,Nguyễn Đình Phong Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1468120794619488,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:18,1444898224349187_3373001022877206,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=3373001022877206,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:20,1444898224349187_2449686065506484,1444898224349187_1323089503104305,Nguyễn Đình Phong Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2449686065506484,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:24,1444898224349187_1027686233028422,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1027686233028422,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:26,1444898224349187_1317692683122534,1444898224349187_1323089503104305,Nguyễn Đình Phong Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1317692683122534,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:28,1444898224349187_1656829008757728,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1656829008757728,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:30,1444898224349187_888293314294100,1444898224349187_1323089503104305,Nguyễn Đình Phong Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=888293314294100,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:32,1444898224349187_1643154020249052,1444898224349187_837774872392710,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1643154020249052,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:35,1444898224349187_1683061506352916,1444898224349187_837774872392710,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1683061506352916,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:38,1444898224349187_1513212777483893,1444898224349187_837774872392710,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1513212777483893,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:40,1444898224349187_1929519444647315,1444898224349187_837774872392710,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1929519444647315,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:42,1444898224349187_1474588557668132,1444898224349187_837774872392710,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1474588557668132,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:44,1444898224349187_1717826842732370,1444898224349187_837774872392710,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1717826842732370,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:46,1444898224349187_2434204433673742,1444898224349187_837774872392710,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2434204433673742,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:48,1444898224349187_1327538712662935,1444898224349187_837774872392710,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1327538712662935,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:50,1444898224349187_3880708888729411,1444898224349187_837774872392710,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=3880708888729411,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:52,1444898224349187_1334078331981479,1444898224349187_837774872392710,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1334078331981479,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:53,1444898224349187_27127258656914404,1444898224349187_837774872392710,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=27127258656914404,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:53:56,1444898224349187_26873424292356658,1444898224349187_837774872392710,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=26873424292356658,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:01,1444898224349187_2412537885938234,1444898224349187_837774872392710,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2412537885938234,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:03,1444898224349187_1300458302237570,1444898224349187_837774872392710,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1300458302237570,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:05,1444898224349187_994248016549779,1444898224349187_837774872392710,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=994248016549779,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:08,1444898224349187_1577426883937960,1444898224349187_837774872392710,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1577426883937960,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:09,1444898224349187_1493620335840572,1444898224349187_837774872392710,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1493620335840572,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:15,1444898224349187_2102433503636746,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2102433503636746,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:17,1444898224349187_1547895640388975,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1547895640388975,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:19,1444898224349187_967951959209553,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=967951959209553,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:20,1444898224349187_36259140357035245,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=36259140357035245,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:23,1444898224349187_1011706774638812,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1011706774638812,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:25,1444898224349187_1962435637737700,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1962435637737700,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:27,1444898224349187_1768067584573303,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1768067584573303,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:28,1444898224349187_843496195076066,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=843496195076066,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:30,1444898224349187_1512796983840979,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1512796983840979,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:32,1444898224349187_1960238467953266,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1960238467953266,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:34,1444898224349187_1489927652133493,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1489927652133493,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:36,1444898224349187_1647956753381554,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1647956753381554,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:38,1444898224349187_1516914537117851,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1516914537117851,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:39,1444898224349187_1020830174046851,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1020830174046851,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:42,1444898224349187_2104109090450292,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2104109090450292,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:44,1444898224349187_856997576957289,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=856997576957289,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:45,1444898224349187_2043379513223990,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2043379513223990,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:47,1444898224349187_2670880159972699,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2670880159972699,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:50,1444898224349187_1023908376831589,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1023908376831589,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:52,1444898224349187_1914167802603696,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1914167802603696,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:53,1444898224349187_1385362413425364,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1385362413425364,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:55,1444898224349187_1550654319918804,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1550654319918804,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:54:58,1444898224349187_1481121769877375,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1481121769877375,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:55:00,1444898224349187_1635805114388726,1444898224349187_1323089503104305,Nguyễn Đình Phong Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1635805114388726,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:55:03,1444898224349187_1238703428195305,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1238703428195305,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:55:05,1444898224349187_987448927352616,1444898224349187_1323089503104305,Nguyễn Đình Phong Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=987448927352616,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:55:07,1444898224349187_4203545403241939,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=4203545403241939,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:55:09,1444898224349187_1022239220325920,1444898224349187_1323089503104305,Nguyễn Đình Phong Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1022239220325920,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:55:11,1444898224349187_1686290435909709,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1686290435909709,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:55:14,1444898224349187_1041296215248813,1444898224349187_1323089503104305,Nguyễn Đình Phong Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1041296215248813,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:55:15,1444898224349187_1535466501583699,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1535466501583699,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:55:17,1444898224349187_1038622615496433,1444898224349187_1323089503104305,Nguyễn Đình Phong Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1038622615496433,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:55:19,1444898224349187_1010600888003505,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1010600888003505,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:55:21,1444898224349187_1692812988729496,1444898224349187_1323089503104305,Nguyễn Đình Phong Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1692812988729496,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:55:23,1444898224349187_860761206554419,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=860761206554419,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:55:25,1444898224349187_1563494385569056,1444898224349187_1323089503104305,Nguyễn Đình Phong Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1563494385569056,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:55:27,1444898224349187_1361419422573773,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1361419422573773,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:55:29,1444898224349187_1320568122954327,1444898224349187_1323089503104305,Nguyễn Đình Phong Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1320568122954327,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:55:31,1444898224349187_1521940993009227,1444898224349187_1323089503104305,Nguyễn Đình Phong,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1521940993009227,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:55:37,1444898224349187_1537531394765193,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1537531394765193,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:55:42,1444898224349187_960111986824392,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=960111986824392,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:55:44,1444898224349187_858876463452011,1444898224349187_1323089503104305,Nguyễn Đình Phong,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=858876463452011,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:55:49,1444898224349187_1040103265012443,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1040103265012443,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:55:52,1444898224349187_1485858736918017,1444898224349187_1323089503104305,Nguyễn Đình Phong Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1485858736918017,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:55:55,1444898224349187_1341166021307444,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1341166021307444,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:55:58,1444898224349187_811538451892283,1444898224349187_1323089503104305,Nguyễn Đình Phong Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=811538451892283,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:56:00,1444898224349187_1741140230463040,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1741140230463040,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:56:04,1444898224349187_2733228053744113,1444898224349187_1323089503104305,Nguyễn Đình Phong Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2733228053744113,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:56:07,1444898224349187_1680819716371162,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1680819716371162,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:56:09,1444898224349187_1330319062542861,1444898224349187_1323089503104305,Nguyễn Đình Phong Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1330319062542861,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:56:12,1444898224349187_1331801072385870,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1331801072385870,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:56:15,1444898224349187_1347178310845148,1444898224349187_1323089503104305,Nguyễn Đình Phong Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1347178310845148,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:56:18,1444898224349187_1722133778796892,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1722133778796892,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:56:20,1444898224349187_1334369575313040,1444898224349187_1323089503104305,Nguyễn Đình Phong Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1334369575313040,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:56:23,1444898224349187_1512755020547642,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1512755020547642,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:56:25,1444898224349187_1354926763165924,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1354926763165924,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:56:28,1444898224349187_2184838425605476,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2184838425605476,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:56:30,1444898224349187_2858797157803497,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2858797157803497,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:56:33,1444898224349187_4129732453837926,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=4129732453837926,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:56:35,1444898224349187_2083796522573979,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2083796522573979,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:56:37,1444898224349187_1694320971602657,1444898224349187_1323089503104305,Nguyễn Đình Phong Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1694320971602657,https://www.facebook.com/408308732570405/posts/1444898224349187
