"Date","Comment_ID","Parent_ID","Level","Content","Status","Reaction_Count","Reply_Count","Permalink","Post_URL"
"2026-06-21T15:31:04","1444898224349187_974708318657319","1444898224349187_980015638258577","2","hamid.ulshek22026 | Giúp mình bảo vệ tương lai một cách chắc chắn #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=974708318657319","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:04","1444898224349187_1007877921599917","1444898224349187_980015638258577","2","Nguyen Phuong Minh | Giải pháp tài chính giúp mình tự tin hơn #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1007877921599917","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:04","1444898224349187_1294620252839200","1444898224349187_980015638258577","2","Le Thanh Ngan | Bảo vệ tài chính rất tốt #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1294620252839200","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:04","1444898224349187_1309550438029873","1444898224349187_980015638258577","2","Pham Nguyen Bao Anh | Mang lại sự an toàn tài chính lâu dài #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1309550438029873","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:04","1444898224349187_1335631441827631","1444898224349187_980015638258577","2","Nguyen Gia Bao An | Cảm thấy hài lòng với trải nghiệm hiện tại #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1335631441827631","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:04","1444898224349187_1354478456525934","1444898224349187_980015638258577","2","Bui Thanh Loan | Luôn đồng hành cùng khách hàng #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1354478456525934","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:26","1444898224349187_1475613273814329","1444898224349187_980015638258577","2","Tran Hoai Xuan Nu | Một giải pháp đáng tin cậy #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1475613273814329","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:26","1444898224349187_1525904145791968","1444898224349187_980015638258577","2","Vo Minh Chau | Luôn cảm thấy an toàn hơn mỗi ngày #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1525904145791968","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:26","1444898224349187_1976620232975780","1444898224349187_980015638258577","2","Tran Thi Ngoc Yen | Bảo hiểm giúp giảm thiểu rủi ro #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1976620232975780","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:26","1444898224349187_2004462786829353","1444898224349187_980015638258577","2","Nguyen Thi Kieu Vi | Giải pháp tài chính giúp bảo vệ người thân tốt hơn #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=2004462786829353","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:26","1444898224349187_2460283694407264","1444898224349187_980015638258577","2","Phan Ngoc Thao | Bảo hiểm mang lại sự chủ động tài chính #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=2460283694407264","https://www.facebook.com/1454150383423971/posts/1444898224349187"
